accountName,accountId,stackName,stackType,stackVersion
di-txma-audit-staging,778587367904,core-infra-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-audit-staging,778587367904,dev-tools-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-audit-staging,778587367904,audit-test-tools-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-audit-staging,778587367904,audit-config-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-audit-staging,778587367904,audit-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-audit-staging,778587367904,build-notifications,build-notifications,2.0.0
di-txma-audit-staging,778587367904,txma-alarms-slack-alerts,build-notifications,2.0.0
di-txma-audit-staging,778587367904,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.1.2
di-fraud-admin-interface-build,182406244095,fa-interface-pipeline,sam-deploy-pipeline,2.46.8
di-fraud-admin-interface-build,182406244095,certificate-expiry,certificate-expiry,1.0.4
di-fraud-admin-interface-build,182406244095,slack-notifications,build-notifications,2.0.1
di-fraud-admin-interface-build,182406244095,api-gateway-logs,api-gateway-logs,1.0.4
di-fraud-admin-interface-build,182406244095,grafana-key-rotation,grafana-key-rotation,1.0.4
di-fraud-admin-interface-build,182406244095,grafana-metrics,grafana-metrics,1.0.7
di-fraud-admin-interface-build,182406244095,vpc,vpc,2.3.1
di-fraud-admin-interface-build,182406244095,aws-signer,signer,1.0.6
di-fraud-admin-interface-build,182406244095,github-identity,github-identity,1.1.0
di-orchestration-staging,590183975515,staging-orch-be-pipeline,sam-deploy-pipeline,2.46.8
di-ipv-cri-check-hmrc-dev,562670266496,test-image-ecr,test-image-repository,1.1.5
di-ipv-cri-check-hmrc-dev,562670266496,check-hmrc-front-ecr,container-image-repository,1.3.1
di-ipv-cri-check-hmrc-dev,562670266496,common-cri-api-pl,sam-deploy-pipeline,2.45.2
di-ipv-cri-check-hmrc-dev,562670266496,check-hmrc-cri-front-pl,sam-deploy-pipeline,2.45.2
di-ipv-cri-check-hmrc-dev,562670266496,check-hmrc-cri-api-pl,sam-deploy-pipeline,2.45.2
di-ipv-cri-check-hmrc-dev,562670266496,imposter-stubs-config-bucket,upload-bucket,1.3.0
di-ipv-cri-check-hmrc-dev,562670266496,third-party-stubs-pl,sam-deploy-pipeline,2.45.2
di-ipv-cri-check-hmrc-dev,562670266496,core-infrastructure-pl,sam-deploy-pipeline,2.45.2
di-ipv-cri-check-hmrc-dev,562670266496,txma-infrastructure-pl,sam-deploy-pipeline,2.45.2
di-ipv-cri-check-hmrc-dev,562670266496,cri-vpc,vpc,2.3.1
di-ipv-cri-check-hmrc-dev,562670266496,container-signer,container-signer,1.1.1
di-ipv-cri-check-hmrc-dev,562670266496,build-notifications,build-notifications,2.0.0
di-ipv-cri-check-hmrc-dev,562670266496,aws-signer,signer,1.0.6
di-ipv-cri-check-hmrc-dev,562670266496,github-identity,github-identity,1.1.0
di-ipv-cri-check-hmrc-dev,562670266496,alerting-integration,alerting-integration,1.0.4
di-ipv-cri-check-hmrc-dev,562670266496,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.1.3
di-ipv-cri-check-hmrc-dev,562670266496,api-gateway-logs,api-gateway-logs,1.0.4
di-ipv-cri-check-hmrc-dev,562670266496,certificate-expiry,certificate-expiry,1.0.4
di-ipv-cri-otg-hmrc-staging,740431785165,otg-hmrc-service-pl,sam-deploy-pipeline,2.42.2
di-ipv-cri-otg-hmrc-staging,740431785165,third-party-stubs-pl,sam-deploy-pipeline,2.42.2
di-ipv-cri-otg-hmrc-staging,740431785165,build-notifications,build-notifications,2.0.1
di-ipv-cri-otg-hmrc-staging,740431785165,api-gateway-logs,api-gateway-logs,1.0.4
di-ipv-cri-otg-hmrc-staging,740431785165,alerting-integration,alerting-integration,1.0.5
di-ipv-cri-otg-hmrc-staging,740431785165,certificate-expiry,certificate-expiry,1.0.4
di-ipv-cri-otg-hmrc-staging,740431785165,otg-vpc,vpc,2.3.1
di-fraud-ssf-dev,604477301065,ssf-container-signer,container-signer,1.1.1
di-fraud-ssf-dev,604477301065,inbound-config-pipeline,sam-deploy-pipeline,2.22.0
di-fraud-ssf-dev,604477301065,grafana-key-rotation,grafana-key-rotation,1.0.3
di-fraud-ssf-dev,604477301065,container-signer,container-signer,1.0.5
di-fraud-ssf-dev,604477301065,certificate-expiry,certificate-expiry,1.0.3
di-fraud-ssf-dev,604477301065,api-gateway-logs,api-gateway-logs,1.0.3
di-fraud-ssf-dev,604477301065,grafana-metrics,grafana-metrics,1.0.5
di-fraud-ssf-dev,604477301065,vpc,vpc,2.3.1
di-fraud-ssf-dev,604477301065,github-identity,github-identity,1.0.5
di-ipv-cri-passporta-dev,434167909071,cri-vpc,vpc,2.2.3
di-ipv-cri-passporta-dev,434167909071,pa-third-party-stubs-pipeline,sam-deploy-pipeline,2.42.2
di-ipv-cri-passporta-dev,434167909071,deployment-analysis,deployment-analysis,0.2.0
di-ipv-cri-passporta-dev,434167909071,common-cri-api-pipeline,sam-deploy-pipeline,2.42.2
di-ipv-cri-passporta-dev,434167909071,ipv-cri-passport-front-ecr-repo,container-image-repository,1.2.2
di-ipv-cri-passporta-dev,434167909071,ipv-cri-passport-front-pipeline,sam-deploy-pipeline,2.42.2
di-ipv-cri-passporta-dev,434167909071,ipv-cri-passport-api-pipeline,sam-deploy-pipeline,2.42.2
di-ipv-cri-passporta-dev,434167909071,txma-infrastructure-pipeline,sam-deploy-pipeline,2.42.2
di-ipv-cri-passporta-dev,434167909071,core-infrastructure-pipeline,sam-deploy-pipeline,2.42.2
di-ipv-cri-passporta-dev,434167909071,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.0.2
di-ipv-cri-passporta-dev,434167909071,certificate-expiry,certificate-expiry,1.0.2
di-ipv-cri-passporta-dev,434167909071,build-notifications,build-notifications,1.0.2
di-ipv-cri-passporta-dev,434167909071,alerting-integration,alerting-integration,1.0.2
di-ipv-cri-passporta-dev,434167909071,api-gateway-logs,api-gateway-logs,1.0.2
di-ipv-cri-passporta-dev,434167909071,grafana-key-rotation,grafana-key-rotation,1.0.1
di-ipv-cri-passporta-dev,434167909071,grafana-metrics,grafana-metrics,1.0.2
di-ipv-cri-passporta-dev,434167909071,container-signer,container-signer,1.0.3
di-ipv-cri-passporta-dev,434167909071,aws-signer,signer,1.0.3
di-ipv-cri-passporta-dev,434167909071,github-identity,github-identity,1.0.2
di-data-dap-dev,563887642259,dap-dev-deploy-quicksight-access,sam-deploy-pipeline,2.46.5
di-data-dap-dev,563887642259,dev-dap-vpc,vpc,2.0.9
di-data-dap-dev,563887642259,secure-pipelines-pipeline,sam-deploy-pipeline,2.46.5
di-data-dap-dev,563887642259,secure-pipelines-github-identity,github-identity,1.1.0
di-data-dap-dev,563887642259,secure-pipelines-aws-signer,signer,1.0.5
di-pactbroker-non-prod,638557038939,pact-flow-vpc,vpc,2.0.5
di-pactbroker-non-prod,638557038939,pact-flow-pipeline,sam-deploy-pipeline,2.46.6
di-pactbroker-non-prod,638557038939,container-image-repository,container-image-repository,1.3.0
di-pactbroker-non-prod,638557038939,pact-broker-pipeline,sam-deploy-pipeline,2.46.6
di-pactbroker-non-prod,638557038939,container-signer,container-signer,1.0.6
di-pactbroker-non-prod,638557038939,pact-broker-vpc,vpc,2.0.5
di-pactbroker-non-prod,638557038939,certificate-expiry,certificate-expiry,1.0.4
di-pactbroker-non-prod,638557038939,api-gateway-logs,api-gateway-logs,1.0.4
di-pactbroker-non-prod,638557038939,aws-signer,signer,1.0.6
di-pactbroker-non-prod,638557038939,github-identity,github-identity,1.1.0
di-auth-check-experian-build,851725166715,vpc,vpc,2.3.2
di-auth-check-experian-build,851725166715,email-check-pipeline-build,sam-deploy-pipeline,2.46.3
di-auth-check-experian-build,851725166715,chatbot-to-slack-channel,build-notifications,2.1.1
di-auth-check-experian-build,851725166715,api-gateway-logs,api-gateway-logs,1.0.5
di-auth-check-experian-build,851725166715,aws-signer,signer,1.0.6
di-auth-check-experian-build,851725166715,github-identity,github-identity,1.1.0
di-assets-build,913579054627,upload-event-rule-pipeline,sam-deploy-pipeline,2.42.0
di-assets-build,913579054627,dns-zones-pipeline,sam-deploy-pipeline,2.42.0
di-assets-build,913579054627,upload-assets-pipeline,sam-deploy-pipeline,2.42.0
di-assets-build,913579054627,di-assets-notifications,build-notifications,2.0.0
di-assets-build,913579054627,aws-signer-pipeline,signer,1.0.6
di-assets-build,913579054627,vpc,vpc,2.3.1
di-assets-build,913579054627,cert-expiry-pipeline,certificate-expiry,1.0.4
di-txma-rp-events-build,644089302461,rpe-infra-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-build,644089302461,vpc,vpc,2.3.4
di-txma-rp-events-build,644089302461,rp-events-config-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-build,644089302461,rp-events-test-image-repository,test-image-repository,1.1.4
di-txma-rp-events-build,644089302461,rp-events-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-build,644089302461,dev-tools-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-build,644089302461,core-infra-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-build,644089302461,txma-alarms-slack-alerts,build-notifications,2.0.0
di-txma-rp-events-build,644089302461,build-notifications,build-notifications,2.0.0
di-txma-rp-events-build,644089302461,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.1.3
di-txma-rp-events-build,644089302461,api-gateway-logs,api-gateway-logs,1.0.3
di-txma-rp-events-build,644089302461,grafana-metrics,grafana-metrics,1.0.5
di-txma-rp-events-build,644089302461,deployment-analysis,deployment-analysis,0.3.3
di-txma-rp-events-build,644089302461,container-signer,container-signer,1.0.5
di-txma-rp-events-build,644089302461,aws-signer,signer,1.0.5
di-txma-rp-events-build,644089302461,github-identity,github-identity,1.1.0
di-fraud-ssf-build,250353618339,tf-promo-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-build,250353618339,fraud-test-promotion-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-build,250353618339,ssf-ecr-registry,test-image-repository,1.1.5
di-fraud-ssf-build,250353618339,ecr-scan-result-logger,ecr-image-scan-findings-logger,1.1.4
di-fraud-ssf-build,250353618339,fraud-ui-tests-pipeline,sam-deploy-pipeline,2.37.2
di-fraud-ssf-build,250353618339,ssf-build-container-signer,container-signer,1.1.1
di-fraud-ssf-build,250353618339,fraud-config-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-build,250353618339,frontend-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-build,250353618339,slack-notifications,build-notifications,2.0.0
di-fraud-ssf-build,250353618339,mock-rp-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-build,250353618339,inbound-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-build,250353618339,certificate-expiry,certificate-expiry,1.0.4
di-fraud-ssf-build,250353618339,api-gateway-logs,api-gateway-logs,1.0.4
di-fraud-ssf-build,250353618339,grafana-metrics,grafana-metrics,1.0.7
di-fraud-ssf-build,250353618339,grafana-key-rotation,grafana-key-rotation,1.0.4
di-fraud-ssf-build,250353618339,vpc,vpc,2.3.1
di-fraud-ssf-build,250353618339,aws-signer,signer,1.0.6
di-fraud-ssf-build,250353618339,github-identity,github-identity,1.0.6
di-txma-rp-events-staging,260140483106,rpe-infra-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-staging,260140483106,vpc,vpc,2.3.4
di-txma-rp-events-staging,260140483106,rp-events-config-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-staging,260140483106,core-infra-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-staging,260140483106,rp-events-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-staging,260140483106,dev-tools-stg-pipeline,sam-deploy-pipeline,2.46.8
di-txma-rp-events-staging,260140483106,build-notifications,build-notifications,2.0.0
di-txma-rp-events-staging,260140483106,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.1.3
di-txma-rp-events-staging,260140483106,deployment-analysis,deployment-analysis,0.3.3
di-txma-rp-events-staging,260140483106,txma-alarms-slack-alerts,build-notifications,2.0.0
di-txma-rp-events-staging,260140483106,grafana-metrics,grafana-metrics,1.0.5
di-txma-rp-events-staging,260140483106,api-gateway-logs,api-gateway-logs,1.0.3
di-txma-event-processing-build,750703655225,event-processing-self-image-repository,test-image-repository,1.1.5
di-txma-event-processing-build,750703655225,vpc,vpc,2.3.4
di-txma-event-processing-build,750703655225,deployment-analysis,deployment-analysis,0.3.3
di-txma-event-processing-build,750703655225,ep-self-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-event-processing-build,750703655225,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.1.3
di-txma-event-processing-build,750703655225,ep-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-event-processing-build,750703655225,ep-dev-tools-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-event-processing-build,750703655225,ep-config-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-event-processing-build,750703655225,build-notifications,build-notifications,2.0.0
di-txma-event-processing-build,750703655225,api-gateway-logs,api-gateway-logs,1.0.3
di-txma-event-processing-build,750703655225,txma-alarms-slack-alerts,build-notifications,2.0.0
di-txma-event-processing-build,750703655225,core-infra-build-pipeline,sam-deploy-pipeline,2.46.8
di-txma-event-processing-build,750703655225,container-signer,container-signer,1.0.5
di-txma-event-processing-build,750703655225,event-processing-test-image-repository,test-image-repository,1.1.4
di-txma-event-processing-build,750703655225,grafana-metrics,grafana-metrics,1.0.5
di-txma-event-processing-build,750703655225,aws-signer,signer,1.0.5
di-txma-event-processing-build,750703655225,github-identity,github-identity,1.1.0
di-bav-cri-build,141524324937,bav-ipv-thirdparty-stub-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-cri-outbound-proxy-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,build-notifications,build-notifications,2.0.0
di-bav-cri-build,141524324937,bav-cri-build-front-test-ecr,test-image-repository,1.1.5
di-bav-cri-build,141524324937,bav-cri-build-api-test-ecr,test-image-repository,1.1.5
di-bav-cri-build,141524324937,bav-cri-front-ecr,container-image-repository,1.3.1
di-bav-cri-build,141524324937,bav-cri-front-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-test-harness-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-ipv-stub-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-cri-kms-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-cri-waf-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-cri-ddb-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,bav-cri-api-pipeline,sam-deploy-pipeline,2.42.2
di-bav-cri-build,141524324937,certificate-expiry,certificate-expiry,1.0.4
di-bav-cri-build,141524324937,api-gateway-logs,api-gateway-logs,1.0.4
di-bav-cri-build,141524324937,alerting-integration,alerting-integration,1.0.5
di-bav-cri-build,141524324937,vpc-cri,vpc,2.2.3
di-bav-cri-build,141524324937,aws-signer,signer,1.0.6
di-bav-cri-build,141524324937,container-signer,container-signer,1.1.1
di-bav-cri-build,141524324937,github-identity,github-identity,1.1.0
di-ipv-cri-fraud-build,751697534708,fraud-third-party-stubs-pipeline,sam-deploy-pipeline,2.43.0
di-ipv-cri-fraud-build,751697534708,deployment-analysis,deployment-analysis,0.2.0
di-ipv-cri-fraud-build,751697534708,fraud-perf-tests-ecr,container-image-repository,1.2.5
di-ipv-cri-fraud-build,751697534708,fraud-perf-tests-pipeline,sam-deploy-pipeline,2.17.0
di-ipv-cri-fraud-build,751697534708,config-ssm-params-pipeline,sam-deploy-pipeline,2.39.1
di-ipv-cri-fraud-build,751697534708,fraud-cri-v1-pipeline,sam-deploy-pipeline,2.43.0
di-ipv-cri-fraud-build,751697534708,common-cri-api-pipeline,sam-deploy-pipeline,2.43.0
di-ipv-cri-fraud-build,751697534708,txma-infrastructure-pipeline,sam-deploy-pipeline,2.43.0
di-ipv-cri-fraud-build,751697534708,staging-test-image-repo-front,test-image-repository,1.1.5
di-ipv-cri-fraud-build,751697534708,build-test-image-repo,test-image-repository,1.1.5
di-ipv-cri-fraud-build,751697534708,staging-test-image-repo,test-image-repository,1.1.5
di-ipv-cri-fraud-build,751697534708,build-test-image-repo-front,test-image-repository,1.1.5
di-ipv-cri-fraud-build,751697534708,fraud-cri-front-ecr,container-image-repository,1.2.4
di-ipv-cri-fraud-build,751697534708,fraud-cri-front-pipeline,sam-deploy-pipeline,2.43.0
di-ipv-cri-fraud-build,751697534708,core-infrastructure-pipeline,sam-deploy-pipeline,2.43.0
di-ipv-cri-fraud-build,751697534708,slack-notifications,build-notifications,1.0.3
di-ipv-cri-fraud-build,751697534708,api-gateway-logs,api-gateway-logs,1.0.3
di-ipv-cri-fraud-build,751697534708,aws-signer,signer,1.0.4
di-ipv-cri-fraud-build,751697534708,github-identity,github-identity,1.0.3
di-fraud-ssf-staging,861348360548,fraud-ui-tests-pipeline,sam-deploy-pipeline,2.38.3
di-fraud-ssf-staging,861348360548,tf-promo-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-staging,861348360548,mock-rp-promotion-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-staging,861348360548,fraud-config-promotion-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-staging,861348360548,slack-notifications,build-notifications,2.0.0
di-fraud-ssf-staging,861348360548,api-gateway-logs,api-gateway-logs,1.0.4
di-fraud-ssf-staging,861348360548,inbound-promotion-pipeline,sam-deploy-pipeline,2.37.4
di-fraud-ssf-staging,861348360548,certificate-expiry,certificate-expiry,1.0.4
di-fraud-ssf-staging,861348360548,grafana-metrics,grafana-metrics,1.0.7
di-fraud-ssf-staging,861348360548,grafana-key-rotation,grafana-key-rotation,1.0.4
di-fraud-ssf-staging,861348360548,vpc,vpc,2.3.1
di-ipv-cri-toy-build,032075661528,aws-signer,signer,1.0.6
di-ipv-cri-toy-build,032075661528,imposter-stubs-config-bucket,upload-bucket,1.3.0
di-ipv-cri-toy-build,032075661528,third-party-stubs-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,toy-front-ecr,container-image-repository,1.3.0
di-ipv-cri-toy-build,032075661528,test-image-ecr,test-image-repository,1.1.5
di-ipv-cri-toy-build,032075661528,txma-infrastructure-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,waf-infrastructure-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,toy-cri-front-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,core-infrastructure-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,common-cri-api-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,toy-cri-api-pl,sam-deploy-pipeline,2.45.3
di-ipv-cri-toy-build,032075661528,cri-vpc,vpc,2.3.1
di-ipv-cri-toy-build,032075661528,container-signer,container-signer,1.1.0
di-ipv-cri-toy-build,032075661528,github-identity,github-identity,1.1.0
di-ipv-cri-toy-build,032075661528,certificate-expiry,certificate-expiry,1.0.3
di-ipv-cri-toy-build,032075661528,build-notifications,build-notifications,2.0.0
di-ipv-cri-toy-build,032075661528,ecr-image-scan-findings-logger,ecr-image-scan-findings-logger,1.1.3
di-ipv-cri-toy-build,032075661528,api-gateway-logs,api-gateway-logs,1.0.3
di-ipv-cri-toy-build,032075661528,alerting-integration,alerting-integration,1.0.3
